,Open,High,Low,Close,Volume
2025-01-08 08:45:00,192.3500,193.0000,192.3000,192.8300,25321
2025-01-08 09:00:00,192.8500,192.9258,191.8800,192.1900,41429
2025-01-08 09:15:00,192.1878,193.1000,192.1019,192.6300,66017
2025-01-08 09:30:00,192.5700,194.5500,192.3800,193.8000,2945518
2025-01-08 09:45:00,193.8000,195.4300,193.2100,195.3200,1573846
2025-01-08 10:00:00,195.3100,196.2900,194.5000,194.5600,1548729
2025-01-08 10:15:00,194.5900,195.5350,194.4500,194.6900,993105
2025-01-08 10:30:00,194.6600,195.3900,193.9900,194.0900,714419
2025-01-08 10:45:00,194.0700,194.6600,194.0300,194.4500,981044
2025-01-08 11:00:00,194.4450,194.5200,193.6450,194.1350,668618
2025-01-08 11:15:00,194.1250,194.6499,193.9600,194.5300,361961
2025-01-08 11:30:00,194.5200,195.2399,194.4900,195.0900,675155
2025-01-08 11:45:00,195.0750,195.4700,195.0600,195.3350,636428
2025-01-08 12:00:00,195.3400,195.4700,195.0100,195.0600,570391
2025-01-08 12:15:00,195.0700,195.1300,194.1700,194.2500,473703
2025-01-08 12:30:00,194.2700,194.5416,193.9203,194.4941,456862
2025-01-08 12:45:00,194.5400,194.8600,194.2500,194.7500,316388
2025-01-08 13:00:00,194.7400,195.3100,194.6900,195.2100,398225
2025-01-08 13:15:00,195.2200,195.8700,195.2200,195.6200,320034
2025-01-08 13:30:00,195.6100,195.6100,195.2300,195.4900,276796
2025-01-08 13:45:00,195.4800,195.5100,194.6700,194.8200,284701
2025-01-08 14:00:00,194.8250,195.3300,194.4984,194.6900,477736
2025-01-08 14:15:00,194.7050,195.6800,194.6850,195.5000,418018
2025-01-08 14:30:00,195.4900,195.4900,194.3900,194.5500,358721
2025-01-08 14:45:00,194.5500,194.7700,194.3500,194.4900,339505
2025-01-08 15:00:00,194.5000,194.5900,193.8500,193.8783,479953
2025-01-08 15:15:00,193.8650,194.3800,193.8650,194.0550,450747
2025-01-08 15:30:00,194.0300,194.0700,193.4350,193.8400,677634
2025-01-08 15:45:00,193.8501,194.1700,193.7000,193.9500,1739813
2025-01-08 16:00:00,193.9300,200.2950,193.7300,193.9500,7979284
2025-01-08 16:15:00,193.9500,194.0500,193.7100,193.9900,198463
2025-01-08 16:30:00,193.9900,194.3400,193.5000,193.8800,12449
2025-01-08 16:45:00,193.9400,193.9600,193.7000,193.9400,3234
2025-01-08 17:00:00,193.8300,193.9500,169.2300,193.7800,375704
2025-01-08 17:15:00,193.7000,193.8600,160.3763,193.7300,2765
2025-01-08 17:30:00,193.7100,193.9500,193.6000,193.9499,1199
2025-01-08 17:45:00,193.7800,193.9500,193.6000,193.7400,1747
2025-01-08 18:00:00,193.8700,193.9500,193.7400,193.9100,630
2025-01-08 18:15:00,193.9100,193.9500,193.7000,193.8700,11636
2025-01-08 18:30:00,193.8000,193.8900,193.7100,193.7600,414
2025-01-08 18:45:00,193.8900,193.8900,193.5800,193.7500,1011
2025-01-08 19:00:00,193.7500,193.7700,193.4500,193.4500,952
2025-01-08 19:15:00,193.4300,193.6800,193.3000,193.5700,969
2025-01-08 19:30:00,193.4800,193.8900,193.4100,193.7600,2093
2025-01-08 19:45:00,193.7900,193.9100,193.3200,193.8800,2435
2025-01-10 04:00:00,194.0000,194.2800,193.7500,194.0100,10525
2025-01-10 04:15:00,194.0500,194.0500,193.7500,193.8200,1716
2025-01-10 04:30:00,193.7900,193.8500,193.7000,193.7000,3685
2025-01-10 04:45:00,193.7000,193.7900,193.5900,193.5900,2413
2025-01-10 05:00:00,193.5900,193.7000,193.5200,193.6600,2164
2025-01-10 05:15:00,193.6400,193.6800,193.6100,193.6800,1944
2025-01-10 05:30:00,193.6600,194.3600,193.6500,194.2400,7557
2025-01-10 05:45:00,194.2000,194.2900,193.8800,193.8800,4249
2025-01-10 06:00:00,193.8800,194.2300,193.8500,194.2100,1542
2025-01-10 06:15:00,194.1800,194.2900,194.1600,194.1900,1464
2025-01-10 06:30:00,194.2000,194.2800,194.1400,194.1900,4061
2025-01-10 06:45:00,194.1900,194.3400,194.1700,194.1700,2225
2025-01-10 07:00:00,194.1700,194.2200,193.1000,193.2700,8750
2025-01-10 07:15:00,193.2500,193.6900,193.2500,193.5700,2801
2025-01-10 07:30:00,193.5700,193.8700,193.5600,193.7300,2851
2025-01-10 07:45:00,193.7200,194.0200,193.6800,193.9400,5854
2025-01-10 08:00:00,194.0500,194.3300,193.1000,193.9700,23208
2025-01-10 08:15:00,193.9600,194.0500,193.8100,193.9800,5542
2025-01-10 08:30:00,193.9800,194.0500,191.8000,192.4200,82869
2025-01-10 08:45:00,192.3700,192.7738,191.8000,192.1900,30764
2025-01-10 09:00:00,192.1500,192.6268,191.9216,192.4500,34100
2025-01-10 09:15:00,192.4500,196.0650,192.3900,194.2200,261866
2025-01-10 09:30:00,194.2950,196.5200,192.2800,193.1400,3370444
2025-01-10 09:45:00,193.1200,193.3000,191.5700,191.9800,1489032
2025-01-10 10:00:00,191.9400,191.9650,190.3100,190.7550,1597486
2025-01-10 10:15:00,190.7100,192.6400,190.7000,192.5500,876237
2025-01-10 10:30:00,192.5600,193.9150,192.4000,193.5650,1142819
2025-01-10 10:45:00,193.5800,194.4200,193.4000,193.5200,1167088
2025-01-10 11:00:00,193.5400,193.6800,192.0300,192.0600,636629
2025-01-10 11:15:00,192.0750,192.8200,192.0375,192.6700,580551
2025-01-10 11:30:00,192.6700,192.9100,192.1200,192.7100,588850
2025-01-10 11:45:00,192.7000,192.8100,192.1900,192.2600,470418
2025-01-10 12:00:00,192.2800,192.3100,191.5000,191.8150,500074
2025-01-10 12:15:00,191.8300,192.4100,191.8200,192.3600,324596
2025-01-10 12:30:00,192.3400,193.2450,192.2500,193.2200,346854
2025-01-10 12:45:00,193.2200,193.6200,193.0300,193.5800,450796
2025-01-10 13:00:00,193.5400,193.5664,193.0700,193.4866,373030
2025-01-10 13:15:00,193.5000,194.1300,193.3200,193.9800,535452
2025-01-10 13:30:00,193.9550,194.5500,193.6500,194.5300,536932
2025-01-10 13:45:00,194.5100,194.9500,194.2810,194.9000,515199
2025-01-10 14:00:00,194.9100,194.9100,193.9000,194.0300,468067
2025-01-10 14:15:00,194.0400,194.1900,193.6800,194.0000,335353
2025-01-10 14:30:00,194.0100,194.0100,193.4300,193.4550,414528
2025-01-10 14:45:00,193.4500,193.5500,193.0900,193.2982,799361
2025-01-10 15:00:00,193.2800,193.3900,192.5600,192.6400,422408
2025-01-10 15:15:00,192.6350,192.7700,192.0800,192.1100,624819
2025-01-10 15:30:00,192.1300,192.4800,191.8300,192.1658,628210
2025-01-10 15:45:00,192.1600,192.3700,191.7000,192.0400,1757636
2025-01-10 16:00:00,192.0400,192.8152,191.9000,192.1384,7361798
2025-01-10 16:15:00,192.0400,192.4000,192.0400,192.3800,24263
2025-01-10 16:30:00,192.3000,192.4000,192.0200,192.0800,3530
2025-01-10 16:45:00,192.1300,192.1500,191.9100,191.9100,847707
2025-01-10 17:00:00,191.9600,192.0400,191.8567,191.9700,4406
2025-01-10 17:15:00,191.9698,192.0400,191.7900,191.8500,10107
2025-01-10 17:30:00,192.0352,192.0400,191.8500,191.9300,1521
2025-01-10 17:45:00,191.9300,192.0400,191.8300,191.8500,4166
2025-01-10 18:00:00,191.9000,192.0400,191.8500,191.9000,45367
2025-01-10 18:15:00,191.8900,202.0095,191.7800,202.0095,1562
2025-01-10 18:30:00,191.8200,191.9900,188.3872,191.9900,407
2025-01-10 18:45:00,191.9900,191.9900,191.7900,191.9200,920
2025-01-10 19:00:00,191.8600,191.9900,191.6900,191.7800,817
2025-01-10 19:15:00,191.7800,191.8900,191.6897,191.7900,2368
2025-01-10 19:30:00,191.8200,191.8800,191.7600,191.8800,3650
2025-01-10 19:45:00,191.8799,191.9599,191.7200,191.7200,1454
2025-01-13 04:00:00,190.7900,191.1600,188.5000,188.9600,28411
2025-01-13 04:15:00,188.9100,189.6700,188.8400,189.1600,12894
2025-01-13 04:30:00,189.2800,189.7500,189.2100,189.5200,5944
2025-01-13 04:45:00,189.5300,189.6300,189.3400,189.4800,6124
2025-01-13 05:00:00,189.4700,189.7500,189.2800,189.6100,6502
2025-01-13 05:15:00,189.6200,189.7600,189.1800,189.2500,9605
2025-01-13 05:30:00,189.3200,190.3000,189.3200,190.1900,8702
2025-01-13 05:45:00,190.2500,190.6500,190.1300,190.4000,23852
2025-01-13 06:00:00,190.4200,190.7000,190.3500,190.5200,16095
2025-01-13 06:15:00,190.5600,190.7400,190.3500,190.5200,8497
2025-01-13 06:30:00,190.4900,190.6100,190.4500,190.5100,7347
2025-01-13 06:45:00,190.5000,190.7200,190.5000,190.5100,2078
2025-01-13 07:00:00,190.5800,190.7900,189.5600,190.4000,22981
2025-01-13 07:15:00,190.2900,191.2000,189.8800,190.6000,22495
2025-01-13 07:30:00,190.6000,190.7400,190.1600,190.6400,17207
2025-01-13 07:45:00,190.6000,190.9300,190.5000,190.7500,24927
2025-01-13 08:00:00,190.6700,192.0400,188.5243,190.8400,52895
2025-01-13 08:15:00,190.9300,191.1600,190.5700,190.9600,21663
2025-01-13 08:30:00,190.9600,191.1700,190.7500,190.9600,16657
2025-01-13 08:45:00,190.9400,191.2033,190.7583,190.7900,25842
2025-01-13 09:00:00,190.8000,190.9200,190.1900,190.7500,26934
2025-01-13 09:15:00,190.7200,194.5650,189.5700,190.1200,82648
